lat,lon,temp_c
10.421052631578945,135.0,27.699423
10.421052631578945,137.5,27.696352
10.421052631578945,140.0,27.665558
10.421052631578945,142.5,27.622015
10.421052631578945,145.0,27.570803
10.421052631578945,147.5,27.51699
10.421052631578945,150.0,27.462538
10.421052631578945,152.5,27.418604
10.421052631578945,155.0,27.36618
10.421052631578945,157.5,27.298525
10.421052631578945,160.0,27.220757
10.421052631578945,162.5,27.15756
10.421052631578945,165.0,27.098259
10.421052631578945,167.5,27.04215
10.421052631578945,170.0,26.974485
10.421052631578945,172.5,26.90035
10.421052631578945,175.0,26.814646
10.421052631578945,177.5,26.755587
10.421052631578945,180.0,26.710089
10.421052631578945,182.5,26.677406
10.421052631578945,185.0,26.6475
10.421052631578945,187.5,26.626131
10.421052631578945,190.0,26.6135
10.421052631578945,192.5,26.595076
10.421052631578945,195.0,26.594282
10.421052631578945,197.5,26.615416
10.421052631578945,200.0,26.62396
10.421052631578945,202.5,26.612368
10.421052631578945,205.0,26.597143
10.421052631578945,207.5,26.57813
10.421052631578945,210.0,26.559263
10.421052631578945,212.5,26.537706
10.421052631578945,215.0,26.528387
10.421052631578945,217.5,26.530998
10.421052631578945,220.0,26.522734
10.421052631578945,222.5,26.502401
10.421052631578945,225.0,26.476389
10.421052631578945,227.5,26.445946
10.421052631578945,230.0,26.41099
10.421052631578945,232.5,26.380379
10.421052631578945,235.0,26.360914
10.421052631578945,237.5,26.343496
10.421052631578945,240.0,26.321043
10.421052631578945,242.5,26.292658
10.421052631578945,245.0,26.277563
10.421052631578945,247.5,26.273134
10.421052631578945,250.0,26.288511
10.421052631578945,252.5,26.318962
10.421052631578945,255.0,26.351301
10.421052631578945,257.5,26.364586
10.421052631578945,260.0,26.366804
10.421052631578945,262.5,26.358416
10.421052631578945,265.0,26.357279
10.421052631578945,267.5,26.432371
10.421052631578945,270.0,26.54347
10.421052631578945,272.5,26.421305
10.421052631578945,275.0,25.903343
10.421052631578945,277.5,25.690374
10.421052631578945,280.0,26.29249
10.421052631578945,282.5,26.843842
10.421052631578945,285.0,27.282114
10.421052631578945,287.5,26.384268
10.421052631578945,290.0,24.432737
10.421052631578945,292.5,25.528624
10.421052631578945,295.0,26.018705
10.421052631578945,297.5,25.969713
10.421052631578945,300.0,25.881071
10.421052631578945,302.5,25.95529
10.421052631578945,305.0,25.860046
10.421052631578945,307.5,25.720835
10.421052631578945,310.0,25.573668
10.421052631578945,312.5,25.447306
10.421052631578945,315.0,25.33049
10.421052631578945,317.5,25.235193
10.421052631578945,320.0,25.171448
10.421052631578945,322.5,25.14625
10.421052631578945,325.0,25.166643
10.421052631578945,327.5,25.248861
10.421052631578945,330.0,25.378988
10.421052631578945,332.5,25.597488
10.421052631578945,335.0,25.900694
10.421052631578945,337.5,26.278376
10.421052631578945,340.0,26.62645
10.421052631578945,342.5,27.264795
10.421052631578945,345.0,27.842989
10.421052631578945,347.5,27.134295
10.421052631578945,350.0,26.931196
10.421052631578945,352.5,27.959053
10.421052631578945,355.0,28.02262
10.421052631578945,357.5,28.643225
12.315789473684205,0.0,28.937456
12.315789473684205,2.5,28.866034
12.315789473684205,5.0,28.740736
12.315789473684205,7.5,27.433754
12.315789473684205,10.0,28.050276
12.315789473684205,12.5,29.0784
12.315789473684205,15.0,29.124147
12.315789473684205,17.5,29.877394
12.315789473684205,20.0,28.544764
12.315789473684205,22.5,27.2768
12.315789473684205,25.0,27.301676
12.315789473684205,27.5,28.33619
12.315789473684205,30.0,30.116049
12.315789473684205,32.5,30.645819
12.315789473684205,35.0,27.523718
12.315789473684205,37.5,22.98852
12.315789473684205,40.0,24.435
12.315789473684205,42.5,29.51821
12.315789473684205,45.0,26.805109
12.315789473684205,47.5,26.104576
12.315789473684205,50.0,26.664482
12.315789473684205,52.5,26.326073
12.315789473684205,55.0,26.131454
12.315789473684205,57.5,25.981749
12.315789473684205,60.0,26.135893
12.315789473684205,62.5,26.372673
12.315789473684205,65.0,26.633982
12.315789473684205,67.5,26.901398
12.315789473684205,70.0,27.140646
12.315789473684205,72.5,27.119722
12.315789473684205,75.0,26.197569
12.315789473684205,77.5,25.606613
12.315789473684205,80.0,27.191328
12.315789473684205,82.5,27.20436
12.315789473684205,85.0,27.044594
12.315789473684205,87.5,26.87986
12.315789473684205,90.0,26.771185
12.315789473684205,92.5,26.689714
12.315789473684205,95.0,26.5633
12.315789473684205,97.5,26.343046
12.315789473684205,100.0,25.871817
12.315789473684205,102.5,25.826775
12.315789473684205,105.0,25.44462
12.315789473684205,107.5,24.357412
12.315789473684205,110.0,26.013441
12.315789473684205,112.5,26.746147
12.315789473684205,115.0,27.0709
12.315789473684205,117.5,27.216347
12.315789473684205,120.0,27.174232
12.315789473684205,122.5,26.979181
12.315789473684205,125.0,26.889692
12.315789473684205,127.5,27.311983
12.315789473684205,130.0,27.47156
12.315789473684205,132.5,27.496214
12.315789473684205,135.0,27.506851
12.315789473684205,137.5,27.47719
12.315789473684205,140.0,27.43194
12.315789473684205,142.5,27.364344
12.315789473684205,145.0,27.28617
12.315789473684205,147.5,27.208313
12.315789473684205,150.0,27.145063
12.315789473684205,152.5,27.080399
12.315789473684205,155.0,27.003218
12.315789473684205,157.5,26.91974
12.315789473684205,160.0,26.840439
12.315789473684205,162.5,26.76945
12.315789473684205,165.0,26.69288
12.315789473684205,167.5,26.606833
12.315789473684205,170.0,26.516344
12.315789473684205,172.5,26.436546
12.315789473684205,175.0,26.357508
12.315789473684205,177.5,26.282684
12.315789473684205,180.0,26.222212
12.315789473684205,182.5,26.171427
12.315789473684205,185.0,26.132057
12.315789473684205,187.5,26.110146
12.315789473684205,190.0,26.094076
12.315789473684205,192.5,26.060938
12.315789473684205,195.0,26.0523
12.315789473684205,197.5,26.106346
12.315789473684205,200.0,26.152082
12.315789473684205,202.5,26.18045
12.315789473684205,205.0,26.206236
12.315789473684205,207.5,26.23216
12.315789473684205,210.0,26.257204
12.315789473684205,212.5,26.257019
12.315789473684205,215.0,26.256742
12.315789473684205,217.5,26.275225
12.315789473684205,220.0,26.30046
12.315789473684205,222.5,26.31053
12.315789473684205,225.0,26.332306
12.315789473684205,227.5,26.363146
12.315789473684205,230.0,26.393656
12.315789473684205,232.5,26.421907
12.315789473684205,235.0,26.453194
12.315789473684205,237.5,26.483736
12.315789473684205,240.0,26.508308
12.315789473684205,242.5,26.54096
12.315789473684205,245.0,26.575035
12.315789473684205,247.5,26.625755
12.315789473684205,250.0,26.714518
12.315789473684205,252.5,26.82506
12.315789473684205,255.0,26.87945
12.315789473684205,257.5,26.85878
12.315789473684205,260.0,26.844503
12.315789473684205,262.5,26.8546
12.315789473684205,265.0,26.976091
12.315789473684205,267.5,26.957148
12.315789473684205,270.0,26.489897
12.315789473684205,272.5,25.82665
12.315789473684205,275.0,24.993368
12.315789473684205,277.5,25.67711
12.315789473684205,280.0,26.113935
12.315789473684205,282.5,26.279562
12.315789473684205,285.0,26.084906
12.315789473684205,287.5,25.801348
12.315789473684205,290.0,25.38241
12.315789473684205,292.5,25.446276
12.315789473684205,295.0,25.658037
12.315789473684205,297.5,25.793915
12.315789473684205,300.0,25.836283
12.315789473684205,302.5,25.787066
12.315789473684205,305.0,25.684107
12.315789473684205,307.5,25.549911
12.315789473684205,310.0,25.394066
12.315789473684205,312.5,25.232225
12.315789473684205,315.0,25.068588
12.315789473684205,317.5,24.931929
12.315789473684205,320.0,24.810041
12.315789473684205,322.5,24.717474
12.315789473684205,325.0,24.67292
12.315789473684205,327.5,24.71541
12.315789473684205,330.0,24.847511
12.315789473684205,332.5,25.083822
12.315789473684205,335.0,25.366386
12.315789473684205,337.5,25.749823
12.315789473684205,340.0,26.280846
12.315789473684205,342.5,27.405457
12.315789473684205,345.0,29.607254
12.315789473684205,347.5,28.931059
12.315789473684205,350.0,28.217995
12.315789473684205,352.5,28.669302
12.315789473684205,355.0,29.163454
12.315789473684205,357.5,28.86931
14.210526315789465,0.0,29.183044
14.210526315789465,2.5,29.006645
14.210526315789465,5.0,28.695242
14.210526315789465,7.5,27.708885
14.210526315789465,10.0,27.638357
14.210526315789465,12.5,28.301529
14.210526315789465,15.0,28.571548
14.210526315789465,17.5,28.833525
14.210526315789465,20.0,28.364832
14.210526315789465,22.5,26.53419
14.210526315789465,25.0,26.21247
14.210526315789465,27.5,28.062677
14.210526315789465,30.0,29.382296
14.210526315789465,32.5,31.885138
14.210526315789465,35.0,30.657547
14.210526315789465,37.5,26.657015
14.210526315789465,40.0,28.353487
14.210526315789465,42.5,29.315569
14.210526315789465,45.0,27.161928
14.210526315789465,47.5,26.352514
14.210526315789465,50.0,26.358673
14.210526315789465,52.5,26.032341
14.210526315789465,55.0,25.892609
14.210526315789465,57.5,25.81208
14.210526315789465,60.0,25.949556
14.210526315789465,62.5,26.160484
14.210526315789465,65.0,26.453627
14.210526315789465,67.5,26.79232
14.210526315789465,70.0,26.989876
14.210526315789465,72.5,26.924849
14.210526315789465,75.0,26.27063
14.210526315789465,77.5,25.976944
14.210526315789465,80.0,27.621225
14.210526315789465,82.5,27.294619
14.210526315789465,85.0,27.110209
14.210526315789465,87.5,26.9341
14.210526315789465,90.0,26.802923
14.210526315789465,92.5,26.721521
14.210526315789465,95.0,26.566298
14.210526315789465,97.5,25.952433
14.210526315789465,100.0,25.045326
14.210526315789465,102.5,25.796793
14.210526315789465,105.0,24.310926
14.210526315789465,107.5,23.601358
14.210526315789465,110.0,25.594828
14.210526315789465,112.5,26.45852
14.210526315789465,115.0,26.834684
14.210526315789465,117.5,27.00152
14.210526315789465,120.0,26.843422
14.210526315789465,122.5,26.595718
14.210526315789465,125.0,26.95041
14.210526315789465,127.5,27.2286
14.210526315789465,130.0,27.31193
14.210526315789465,132.5,27.328339
14.210526315789465,135.0,27.326986
14.210526315789465,137.5,27.298815
14.210526315789465,140.0,27.245628
14.210526315789465,142.5,27.166788
14.210526315789465,145.0,27.076424
14.210526315789465,147.5,26.984718
14.210526315789465,150.0,26.895632
14.210526315789465,152.5,26.799215
14.210526315789465,155.0,26.709143
14.210526315789465,157.5,26.61291
14.210526315789465,160.0,26.529757
14.210526315789465,162.5,26.441835
14.210526315789465,165.0,26.339071
14.210526315789465,167.5,26.233994
14.210526315789465,170.0,26.128891
14.210526315789465,172.5,26.031319
14.210526315789465,175.0,25.933077
14.210526315789465,177.5,25.85377
14.210526315789465,180.0,25.782537
14.210526315789465,182.5,25.713486
14.210526315789465,185.0,25.642296
14.210526315789465,187.5,25.576187
14.210526315789465,190.0,25.519846
14.210526315789465,192.5,25.467026
14.210526315789465,195.0,25.441795
14.210526315789465,197.5,25.461523
14.210526315789465,200.0,25.503645
14.210526315789465,202.5,25.547646
14.210526315789465,205.0,25.5782
14.210526315789465,207.5,25.601633
14.210526315789465,210.0,25.638054
14.210526315789465,212.5,25.659666
14.210526315789465,215.0,25.697908
14.210526315789465,217.5,25.751165
14.210526315789465,220.0,25.816704
14.210526315789465,222.5,25.866377
14.210526315789465,225.0,25.933294
14.210526315789465,227.5,26.012259
14.210526315789465,230.0,26.103678
14.210526315789465,232.5,26.208399
14.210526315789465,235.0,26.3249
14.210526315789465,237.5,26.44358
14.210526315789465,240.0,26.552752
14.210526315789465,242.5,26.661654
14.210526315789465,245.0,26.763763
14.210526315789465,247.5,26.884855
14.210526315789465,250.0,27.031776
14.210526315789465,252.5,27.16482
14.210526315789465,255.0,27.221718
14.210526315789465,257.5,27.196066
14.210526315789465,260.0,27.06237
14.210526315789465,262.5,26.85821
14.210526315789465,265.0,27.036978
14.210526315789465,267.5,27.08283
14.210526315789465,270.0,26.2537
14.210526315789465,272.5,24.825218
14.210526315789465,275.0,23.59456
14.210526315789465,277.5,25.686628
14.210526315789465,280.0,26.001387
14.210526315789465,282.5,26.062021
14.210526315789465,285.0,25.953959
14.210526315789465,287.5,25.838934
14.210526315789465,290.0,25.764074
14.210526315789465,292.5,25.770506
14.210526315789465,295.0,25.773926
14.210526315789465,297.5,25.728632
14.210526315789465,300.0,25.646444
14.210526315789465,302.5,25.54902
14.210526315789465,305.0,25.439026
14.210526315789465,307.5,25.31437
14.210526315789465,310.0,25.150032
14.210526315789465,312.5,24.97119
14.210526315789465,315.0,24.78121
14.210526315789465,317.5,24.61413
14.210526315789465,320.0,24.451736
14.210526315789465,322.5,24.316856
14.210526315789465,325.0,24.231112
14.210526315789465,327.5,24.224632
14.210526315789465,330.0,24.301994
14.210526315789465,332.5,24.494713
14.210526315789465,335.0,24.731316
14.210526315789465,337.5,25.078238
14.210526315789465,340.0,25.780573
14.210526315789465,342.5,27.330133
14.210526315789465,345.0,29.447906
14.210526315789465,347.5,29.58043
14.210526315789465,350.0,29.1839
14.210526315789465,352.5,28.785234
14.210526315789465,355.0,29.419916
14.210526315789465,357.5,28.665901
16.105263157894726,0.0,29.0006
16.105263157894726,2.5,28.673334
16.105263157894726,5.0,28.199121
16.105263157894726,7.5,27.149534
16.105263157894726,10.0,25.848837
16.105263157894726,12.5,26.782846
16.105263157894726,15.0,27.516195
16.105263157894726,17.5,27.759132
16.105263157894726,20.0,26.799143
16.105263157894726,22.5,25.04643
16.105263157894726,25.0,23.65478
16.105263157894726,27.5,26.314089
16.105263157894726,30.0,28.865358
16.105263157894726,32.5,31.00427
16.105263157894726,35.0,31.383318
16.105263157894726,37.5,29.561287
16.105263157894726,40.0,28.64639
16.105263157894726,42.5,28.247124
16.105263157894726,45.0,24.255857
16.105263157894726,47.5,25.545912
16.105263157894726,50.0,27.2622
16.105263157894726,52.5,26.616716
16.105263157894726,55.0,25.882116
16.105263157894726,57.5,25.68116
16.105263157894726,60.0,25.747122
16.105263157894726,62.5,25.904032
16.105263157894726,65.0,26.226877
16.105263157894726,67.5,26.603117
16.105263157894726,70.0,26.77191
16.105263157894726,72.5,26.847311
16.105263157894726,75.0,26.332153
16.105263157894726,77.5,25.944487
16.105263157894726,80.0,27.944902
16.105263157894726,82.5,27.403826
16.105263157894726,85.0,27.210127
16.105263157894726,87.5,27.065514
16.105263157894726,90.0,26.957663
16.105263157894726,92.5,26.830683
16.105263157894726,95.0,26.389025
16.105263157894726,97.5,25.115232
16.105263157894726,100.0,24.14408
16.105263157894726,102.5,24.818602
16.105263157894726,105.0,23.904306
16.105263157894726,107.5,23.931692
16.105263157894726,110.0,25.14625
16.105263157894726,112.5,26.0581
16.105263157894726,115.0,26.453186
16.105263157894726,117.5,26.659048
16.105263157894726,120.0,26.328772
16.105263157894726,122.5,26.175957
16.105263157894726,125.0,26.735956
16.105263157894726,127.5,27.027832
16.105263157894726,130.0,27.1103
16.105263157894726,132.5,27.151098
16.105263157894726,135.0,27.15783
16.105263157894726,137.5,27.150206
16.105263157894726,140.0,27.104715
16.105263157894726,142.5,27.024168
16.105263157894726,145.0,26.924639
16.105263157894726,147.5,26.824547
16.105263157894726,150.0,26.722101
16.105263157894726,152.5,26.607828
16.105263157894726,155.0,26.506346
16.105263157894726,157.5,26.399237
16.105263157894726,160.0,26.29258
16.105263157894726,162.5,26.185127
16.105263157894726,165.0,26.076777
16.105263157894726,167.5,25.96861
16.105263157894726,170.0,25.850267
16.105263157894726,172.5,25.723389
16.105263157894726,175.0,25.586212
16.105263157894726,177.5,25.474195
16.105263157894726,180.0,25.384789
16.105263157894726,182.5,25.301397
16.105263157894726,185.0,25.206335
16.105263157894726,187.5,25.112053
16.105263157894726,190.0,25.030779
16.105263157894726,192.5,24.969812
16.105263157894726,195.0,24.911253
16.105263157894726,197.5,24.85766
16.105263157894726,200.0,24.832682
16.105263157894726,202.5,24.801477
16.105263157894726,205.0,24.770607
16.105263157894726,207.5,24.808113
16.105263157894726,210.0,24.844124
16.105263157894726,212.5,24.855888
16.105263157894726,215.0,24.887358
16.105263157894726,217.5,24.942482
16.105263157894726,220.0,25.003975
16.105263157894726,222.5,25.061193
16.105263157894726,225.0,25.13032
16.105263157894726,227.5,25.219416
16.105263157894726,230.0,25.340273
16.105263157894726,232.5,25.508608
16.105263157894726,235.0,25.718895
16.105263157894726,237.5,25.942724
16.105263157894726,240.0,26.173147
16.105263157894726,242.5,26.405022
16.105263157894726,245.0,26.643015
16.105263157894726,247.5,26.911203
16.105263157894726,250.0,27.158758
16.105263157894726,252.5,27.338514
16.105263157894726,255.0,27.335894
16.105263157894726,257.5,26.946173
16.105263157894726,260.0,26.268606
16.105263157894726,262.5,25.57444
16.105263157894726,265.0,26.2714
16.105263157894726,267.5,26.953238
16.105263157894726,270.0,24.195358
16.105263157894726,272.5,24.665674
16.105263157894726,275.0,25.259035
16.105263157894726,277.5,25.886368
16.105263157894726,280.0,26.147306
16.105263157894726,282.5,26.298288
16.105263157894726,285.0,26.238153
16.105263157894726,287.5,26.003366
16.105263157894726,290.0,25.770338
16.105263157894726,292.5,25.74334
16.105263157894726,295.0,25.645418
16.105263157894726,297.5,25.555658
16.105263157894726,300.0,25.442553
16.105263157894726,302.5,25.341585
16.105263157894726,305.0,25.214615
16.105263157894726,307.5,25.07355
16.105263157894726,310.0,24.900414
16.105263157894726,312.5,24.718271
16.105263157894726,315.0,24.527575
16.105263157894726,317.5,24.337082
16.105263157894726,320.0,24.144117
16.105263157894726,322.5,23.970526
16.105263157894726,325.0,23.845606
16.105263157894726,327.5,23.788626
16.105263157894726,330.0,23.80275
16.105263157894726,332.5,23.915352
16.105263157894726,335.0,24.107977
16.105263157894726,337.5,24.411463
16.105263157894726,340.0,25.03975
16.105263157894726,342.5,26.246958
16.105263157894726,345.0,29.156113
16.105263157894726,347.5,29.34703
16.105263157894726,350.0,29.115538
16.105263157894726,352.5,28.257883
16.105263157894726,355.0,28.375648
16.105263157894726,357.5,28.742966
18.0,0.0,28.046135
18.0,2.5,27.689451
18.0,5.0,27.905325
18.0,7.5,27.3723
18.0,10.0,24.92115
18.0,12.5,25.867067
18.0,15.0,26.224075
18.0,17.5,26.826569
18.0,20.0,25.65713
18.0,22.5,24.432945
18.0,25.0,23.584755
18.0,27.5,26.025835
18.0,30.0,28.26813
18.0,32.5,29.305891
18.0,35.0,30.368155
18.0,37.5,30.238394
18.0,40.0,27.63931
18.0,42.5,27.612291
18.0,45.0,23.11553
18.0,47.5,24.850454
18.0,50.0,26.995481
18.0,52.5,27.845436
18.0,55.0,27.645609
18.0,57.5,26.25118
18.0,60.0,25.692793
18.0,62.5,25.744688
18.0,65.0,25.999384
18.0,67.5,26.354134
18.0,70.0,26.690094
18.0,72.5,26.973679
18.0,75.0,26.213133
18.0,77.5,26.731531
18.0,80.0,28.066679
18.0,82.5,27.955576
18.0,85.0,27.400305
18.0,87.5,27.281221
18.0,90.0,27.156809
18.0,92.5,26.882126
18.0,95.0,25.907808
18.0,97.5,22.889816
18.0,100.0,21.970781
18.0,102.5,21.954866
18.0,105.0,22.174147
18.0,107.5,23.966085
18.0,110.0,24.892069
18.0,112.5,25.46906
18.0,115.0,25.894758
18.0,117.5,26.135544
18.0,120.0,25.934748
18.0,122.5,25.922897
18.0,125.0,26.333107
18.0,127.5,26.599867
18.0,130.0,26.726034
18.0,132.5,26.821123
18.0,135.0,26.881132
18.0,137.5,26.91935
18.0,140.0,26.90874
18.0,142.5,26.845362
18.0,145.0,26.743704
18.0,147.5,26.638487
18.0,150.0,26.532778
18.0,152.5,26.421503
18.0,155.0,26.31748
18.0,157.5,26.213411
18.0,160.0,26.095955
18.0,162.5,25.971441
18.0,165.0,25.846579
18.0,167.5,25.727453
18.0,170.0,25.597885
18.0,172.5,25.455694
18.0,175.0,25.302025
18.0,177.5,25.16807
18.0,180.0,25.0551
18.0,182.5,24.946976
18.0,185.0,24.828924
18.0,187.5,24.701895
18.0,190.0,24.582306
18.0,192.5,24.47978
18.0,195.0,24.373491
18.0,197.5,24.273855
18.0,200.0,24.196487
18.0,202.5,24.0086
18.0,205.0,23.828032
18.0,207.5,23.85692
18.0,210.0,23.904001
18.0,212.5,23.866371
18.0,215.0,23.85602
18.0,217.5,23.875885
18.0,220.0,23.914095
18.0,222.5,23.938234
18.0,225.0,23.9773
18.0,227.5,24.040375
18.0,230.0,24.15686
18.0,232.5,24.367607
18.0,235.0,24.665995
18.0,237.5,25.021452
18.0,240.0,25.388214
18.0,242.5,25.807245
18.0,245.0,26.247284
18.0,247.5,26.763083
18.0,250.0,27.2466
18.0,252.5,27.38907
18.0,255.0,26.723623
18.0,257.5,25.290419
18.0,260.0,22.228188
18.0,262.5,19.26529
18.0,265.0,24.41276
18.0,267.5,26.76377
18.0,270.0,26.772871
18.0,272.5,25.927252
18.0,275.0,26.046404
18.0,277.5,26.318457
18.0,280.0,26.597078
18.0,282.5,26.960726
18.0,285.0,26.990738
18.0,287.5,26.701136
18.0,290.0,25.935282
18.0,292.5,25.862116
18.0,295.0,25.539917
18.0,297.5,25.404867
18.0,300.0,25.278051
18.0,302.5,25.163267
18.0,305.0,25.019943
18.0,307.5,24.864761
18.0,310.0,24.685644
18.0,312.5,24.501451
18.0,315.0,24.31575
18.0,317.5,24.118124
18.0,320.0,23.91333
18.0,322.5,23.711693
18.0,325.0,23.546616
18.0,327.5,23.437065
18.0,330.0,23.396147
18.0,332.5,23.427385
18.0,335.0,23.551188
18.0,337.5,23.79307
18.0,340.0,24.409561
18.0,342.5,25.690649
18.0,345.0,28.042757
18.0,347.5,28.292997
18.0,350.0,27.041868
18.0,352.5,26.68545
18.0,355.0,27.033035
18.0,357.5,27.75827
19.89473684210526,0.0,27.417404
19.89473684210526,2.5,26.644218
19.89473684210526,5.0,25.731531
19.89473684210526,7.5,25.664917
19.89473684210526,10.0,24.074518
19.89473684210526,12.5,25.04986
19.89473684210526,15.0,24.40227
19.89473684210526,17.5,25.323156
19.89473684210526,20.0,22.6732
19.89473684210526,22.5,22.960093
19.89473684210526,25.0,22.865013
19.89473684210526,27.5,24.64364
19.89473684210526,30.0,27.24025
19.89473684210526,32.5,27.876526
19.89473684210526,35.0,29.175844
19.89473684210526,37.5,29.176058
19.89473684210526,40.0,28.690165
19.89473684210526,42.5,26.233229
19.89473684210526,45.0,23.585253
19.89473684210526,47.5,25.648272
19.89473684210526,50.0,27.0857
19.89473684210526,52.5,28.234093
19.89473684210526,55.0,28.581678
19.89473684210526,57.5,28.019201
19.89473684210526,60.0,26.153915
19.89473684210526,62.5,25.643127
19.89473684210526,65.0,25.768404
19.89473684210526,67.5,26.105492
19.89473684210526,70.0,26.841064
19.89473684210526,72.5,27.398584
19.89473684210526,75.0,26.407373
19.89473684210526,77.5,27.36144
19.89473684210526,80.0,28.056822
19.89473684210526,82.5,28.071053
19.89473684210526,85.0,28.236298
19.89473684210526,87.5,27.803001
19.89473684210526,90.0,27.341059
19.89473684210526,92.5,26.655336
19.89473684210526,95.0,25.466827
19.89473684210526,97.5,21.8041
19.89473684210526,100.0,19.847166
19.89473684210526,102.5,19.269363
19.89473684210526,105.0,20.67347
19.89473684210526,107.5,23.238958
19.89473684210526,110.0,23.908136
19.89473684210526,112.5,24.49118
19.89473684210526,115.0,25.087471
19.89473684210526,117.5,25.480545
19.89473684210526,120.0,25.536491
19.89473684210526,122.5,25.567535
19.89473684210526,125.0,25.698868
19.89473684210526,127.5,25.927513
19.89473684210526,130.0,26.081778
19.89473684210526,132.5,26.214212
19.89473684210526,135.0,26.340467
19.89473684210526,137.5,26.446444
19.89473684210526,140.0,26.510836
19.89473684210526,142.5,26.5017
19.89473684210526,145.0,26.438189
19.89473684210526,147.5,26.349754
19.89473684210526,150.0,26.252113
19.89473684210526,152.5,26.149261
19.89473684210526,155.0,26.047369
19.89473684210526,157.5,25.943108
19.89473684210526,160.0,25.825666
19.89473684210526,162.5,25.692736
19.89473684210526,165.0,25.55652
19.89473684210526,167.5,25.431406
19.89473684210526,170.0,25.295517
19.89473684210526,172.5,25.148428
19.89473684210526,175.0,24.983866
19.89473684210526,177.5,24.832544
19.89473684210526,180.0,24.689371
19.89473684210526,182.5,24.558968
19.89473684210526,185.0,24.423538
19.89473684210526,187.5,24.269196
19.89473684210526,190.0,24.114937
19.89473684210526,192.5,23.972052
19.89473684210526,195.0,23.827562
19.89473684210526,197.5,23.698008
19.89473684210526,200.0,23.580984
19.89473684210526,202.5,23.312332
19.89473684210526,205.0,23.05873
19.89473684210526,207.5,22.930529
19.89473684210526,210.0,22.918829
19.89473684210526,212.5,22.819841
19.89473684210526,215.0,22.748482
19.89473684210526,217.5,22.69531
19.89473684210526,220.0,22.660467
19.89473684210526,222.5,22.62446
19.89473684210526,225.0,22.61506
19.89473684210526,227.5,22.65034
19.89473684210526,230.0,22.75928
19.89473684210526,232.5,22.995504
19.89473684210526,235.0,23.35879
19.89473684210526,237.5,23.859795
19.89473684210526,240.0,24.413298
19.89473684210526,242.5,25.035967
19.89473684210526,245.0,25.676628
19.89473684210526,247.5,26.514593
19.89473684210526,250.0,27.233934
19.89473684210526,252.5,27.111069
19.89473684210526,255.0,25.10361
19.89473684210526,257.5,18.967936
19.89473684210526,260.0,17.2034
19.89473684210526,262.5,20.169037
19.89473684210526,265.0,24.789576
19.89473684210526,267.5,26.488684
19.89473684210526,270.0,28.004616
19.89473684210526,272.5,26.917818
19.89473684210526,275.0,26.406485
19.89473684210526,277.5,26.64792
19.89473684210526,280.0,26.835077
19.89473684210526,282.5,27.11715
19.89473684210526,285.0,27.062271
19.89473684210526,287.5,26.536077
19.89473684210526,290.0,25.84027
19.89473684210526,292.5,25.450296
19.89473684210526,295.0,25.371164
19.89473684210526,297.5,25.265234
19.89473684210526,300.0,25.136316
19.89473684210526,302.5,24.998972
19.89473684210526,305.0,24.855782
19.89473684210526,307.5,24.69634
19.89473684210526,310.0,24.517405
19.89473684210526,312.5,24.332207
19.89473684210526,315.0,24.150808
19.89473684210526,317.5,23.96263
19.89473684210526,320.0,23.751451
19.89473684210526,322.5,23.546652
19.89473684210526,325.0,23.362242
19.89473684210526,327.5,23.19892
19.89473684210526,330.0,23.085798
19.89473684210526,332.5,23.04522
19.89473684210526,335.0,23.10745
19.89473684210526,337.5,23.283213
19.89473684210526,340.0,23.952753
19.89473684210526,342.5,25.419168
19.89473684210526,345.0,28.011866
19.89473684210526,347.5,26.48507
19.89473684210526,350.0,26.170998
19.89473684210526,352.5,26.025229
19.89473684210526,355.0,26.480652
19.89473684210526,357.5,26.7945
21.78947368421052,0.0,26.152403
21.78947368421052,2.5,25.24996
21.78947368421052,5.0,23.550814
21.78947368421052,7.5,22.473831
21.78947368421052,10.0,22.395067
21.78947368421052,12.5,23.43997
21.78947368421052,15.0,23.157537
21.78947368421052,17.5,22.906569
21.78947368421052,20.0,22.546427
21.78947368421052,22.5,21.698128
21.78947368421052,25.0,22.310587
21.78947368421052,27.5,23.104101
21.78947368421052,30.0,25.72252
21.78947368421052,32.5,27.3268
21.78947368421052,35.0,29.039467
21.78947368421052,37.5,27.391714
21.78947368421052,40.0,28.712313
21.78947368421052,42.5,24.266373
21.78947368421052,45.0,24.756655
21.78947368421052,47.5,25.596422
21.78947368421052,50.0,27.500902
21.78947368421052,52.5,28.655622
21.78947368421052,55.0,29.27508
21.78947368421052,57.5,30.188269
21.78947368421052,60.0,27.485458
21.78947368421052,62.5,26.323143
21.78947368421052,65.0,25.857504
21.78947368421052,67.5,26.167261
21.78947368421052,70.0,27.92463
21.78947368421052,72.5,28.216248
21.78947368421052,75.0,27.289354
21.78947368421052,77.5,27.298773
21.78947368421052,80.0,27.507376
21.78947368421052,82.5,27.977135
21.78947368421052,85.0,28.761553
21.78947368421052,87.5,28.434334
21.78947368421052,90.0,27.351824
21.78947368421052,92.5,24.998884
21.78947368421052,95.0,25.188705
21.78947368421052,97.5,21.642448
21.78947368421052,100.0,18.735525
21.78947368421052,102.5,17.499155
21.78947368421052,105.0,18.86556
21.78947368421052,107.5,21.640558
21.78947368421052,110.0,22.482132
21.78947368421052,112.5,23.169973
